SIGLA,DS_SIGLA,ANOMES_FINAL_OBRA,UN,CD_CONTA,DS_CONTA,BANCO,UF,PAIS,MOEDA,REGIAO,CLIENTE,ANOMES,VALOR
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,527,OVERHEAD COO ALOCAÄ«O DIRETA PRESID“NCIA,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,22.482.463.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,527,OVERHEAD COO ALOCAÄ«O DIRETA PRESID“NCIA,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,22.482.463.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,527,OVERHEAD COO ALOCAÄ«O DIRETA PRESID“NCIA,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,22.482.463.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,528,OVERHEAD TRANSF PRES PARA PRES          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,20.747.492.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,528,OVERHEAD TRANSF PRES PARA PRES          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,20.747.492.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,528,OVERHEAD TRANSF PRES PARA PRES          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,20.747.492.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-36.115.487.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-36.115.487.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-36.115.487.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-36.115.487.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,72.933.339.140.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,72.933.339.140.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,72.933.339.140.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,670,PRV                                     ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,72.933.339.140.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,671,PRV AJUSTE                              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-111.212.743.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,671,PRV AJUSTE                              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-111.212.743.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,671,PRV AJUSTE                              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-111.212.743.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,671,PRV AJUSTE                              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-111.212.743.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,672,PRV AUXILIAR                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-249.232.563.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,672,PRV AUXILIAR                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-249.232.563.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,672,PRV AUXILIAR                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-249.232.563.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,672,PRV AUXILIAR                            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-249.232.563.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.132.866.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.132.866.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.132.866.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.132.866.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,800,HOLDING % CE ECO                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.310.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.310.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.310.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.310.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,835,DIVERSOS PRESIDENCIA                    ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.310.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.167.062.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.167.062.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.167.062.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.167.062.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,851,SALDO VENDA EQUIP. MERCADOS             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.167.062.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,227.990.828.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,227.990.828.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,227.990.828.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,227.990.828.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,227.990.828.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,187.955.015.660.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,187.955.015.660.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,187.955.015.660.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,187.955.015.660.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,860,AMORTIZAÄ«O DE INVEST. ECO              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,187.955.015.660.000
